1	167
2	38
3	21
4	20
5	14
6	12
7	8
8	7
9	7
10	4
11	9
12	11
13	4
14	6
15	3
16	1
17	4
18	7
19	1
20	0
21	1
22	2
23	3
24	2
25	2
26	2
27	2
28	2
29	3
30	5
31	5
32	1
33	1
34	3
35	4
36	0
37	6
38	3
39	3
40	4
41	3
42	3
43	1
44	2
45	5
46	1
47	2
48	6
49	3
50	5
51	7
52	3
53	3
54	1
55	5
56	5
57	4
58	5
59	4
60	13
61	11
62	9
63	7
64	4
65	12
66	12
67	12
68	20
69	62
