1	1167
2	477
3	261
4	285
5	89
6	52
7	70
8	43
9	45
10	123
11	22
12	19
13	130
14	35
15	27
16	25
17	23
18	17
19	7
20	12
21	5
22	13
23	45
24	10
25	13
26	18
27	59
28	20
29	26
30	69
31	15
32	15
33	11
34	13
35	5
36	9
37	8
38	19
39	16
40	3
41	8
42	5
43	6
44	4
45	26
46	11
47	18
48	30
49	13
50	11
51	5
52	10
53	7
54	12
55	5
56	9
57	10
58	5
59	9
60	11
61	2
62	8
63	6
64	5
65	3
66	3
67	6
68	8
69	4
70	8
71	7
72	5
73	6
74	13
75	4
76	8
77	7
78	14
79	2
80	3
81	2
82	4
83	5
84	5
85	6
86	4
87	1
88	8
89	6
90	12
91	4
92	8
93	5
94	9
95	11
96	15
97	9
98	9
99	6
100	5
101	7
102	6
103	5
104	25
105	18
106	12
107	33
108	10
109	11
110	6
111	6
112	5
113	12
114	14
115	6
116	9
117	9
118	10
119	12
120	12
121	11
122	68
123	17
124	19
125	48
126	18
127	12
128	19
129	60
130	11
131	5
132	14
133	4
134	16
135	37
136	22
137	24
138	43
139	95
140	12
141	18
142	81
143	29
144	29
145	45
146	42
147	63
148	216
149	177
150	317
151	606
