1	651535
2	262265
3	163096
4	117973
5	90208
6	71964
7	58901
8	48444
9	41401
10	35835
11	31146
12	27808
13	24932
14	22464
15	20599
16	18786
17	17278
18	15998
19	14813
20	13834
21	13223
22	12330
23	11825
24	11204
25	10589
26	10425
27	11732
28	9121
29	8480
30	7930
31	7537
32	7351
33	7127
34	6722
35	6404
36	6218
37	5888
38	5879
39	5475
40	5258
41	5170
42	4929
43	4846
44	4566
45	4526
46	4528
47	4364
48	4424
49	4265
50	4154
51	4130
52	4145
53	4565
