1	3343888
2	1036774
3	571409
4	372834
5	278848
6	222035
7	183214
8	156033
9	134514
10	122616
11	106389
12	97417
13	86999
14	78696
15	71768
16	65342
17	59579
18	56236
19	52449
20	47707
21	45607
22	42818
23	40252
24	37951
25	36088
26	33437
27	32015
28	30453
29	29416
30	27122
31	26251
32	25258
33	24925
34	23504
35	22371
36	21879
37	20626
38	20178
39	19563
40	18503
41	17825
42	17737
43	17373
44	15892
45	15640
46	15204
47	14528
48	14015
49	14062
50	13845
51	13132
52	12778
53	12400
54	12223
55	11682
56	11103
57	11081
58	10946
59	10358
60	10537
61	10098
62	10080
63	9543
64	9595
65	9473
66	9296
67	9076
68	8996
69	8757
70	8592
71	8567
72	8229
73	8050
74	8410
75	8021
76	7942
77	7438
78	7660
79	7750
80	7350
81	7276
82	7409
83	7057
84	6791
85	6865
86	6660
87	6697
88	6609
89	6431
90	6534
91	6258
92	6028
93	6059
94	6004
95	6176
96	5965
97	5902
98	5945
99	5935
100	5672
101	5593
102	5738
103	5739
104	5430
105	5543
106	5365
107	5318
108	5364
109	5177
110	5021
111	5205
112	5255
113	5220
114	5315
115	5073
116	5033
117	4772
118	4761
119	4661
120	4643
121	4784
122	4863
123	4715
124	4856
125	4567
126	4527
127	4547
128	4648
129	4542
130	4241
131	4225
132	4076
133	3872
134	4175
135	4026
136	4193
137	4191
138	3921
139	4176
140	4185
141	4156
142	4081
143	3975
144	3929
145	3820
146	4025
147	3780
148	3959
149	3932
150	3923
151	4052
152	4010
153	3665
154	3821
155	4092
156	3776
157	3867
158	3936
159	3571
160	3714
161	3482
162	3757
163	3942
164	3802
165	3650
166	3714
167	3733
168	3701
169	3527
170	3514
171	3559
172	3481
173	3697
174	3471
175	3448
176	3509
177	3695
178	3520
179	3425
180	3552
181	3609
182	3702
183	3577
184	3631
185	3604
186	3344
187	3453
188	3531
189	3504
190	3501
191	3550
192	3556
193	3594
194	3306
195	3473
196	3404
197	3413
198	3483
199	3156
200	3258
201	3345
202	3345
203	3323
204	3582
205	3603
206	3328
207	3425
208	3305
209	3462
210	3382
211	3277
212	3263
213	3419
214	3380
215	3419
216	3465
217	3658
218	3599
219	3701
220	3624
221	3652
222	4001
223	3829
224	3655
225	3645
226	3799
227	3879
228	3681
229	3882
230	3648
231	3759
232	3888
233	3889
234	3705
235	3965
236	3737
237	3753
238	3815
239	3767
240	3711
241	3907
242	3946
243	3775
244	3878
245	3873
246	3951
247	3970
248	3782
249	3900
250	3675
251	3712
252	3965
253	3956
254	4095
255	4005
256	4015
257	4016
258	4007
259	3974
260	3867
261	4039
262	4215
263	4468
264	4484
265	4224
266	4370
267	4279
268	4479
269	4413
270	4659
271	4751
272	4753
273	4575
274	4670
275	4786
276	4558
277	4677
278	5009
279	4939
280	5151
281	4786
282	5136
283	4991
284	5158
285	5058
286	5144
287	5222
288	4972
289	5311
290	5485
291	5411
292	5623
293	6108
294	6186
295	6007
296	6069
297	6347
298	6458
299	6375
300	6379
301	6712
302	7142
303	7633
304	7591
305	7504
306	7034
307	7541
308	7461
309	7474
310	7975
311	8524
312	8746
313	8458
314	8442
315	8838
316	9337
317	9947
318	10130
319	10188
320	10421
321	10698
322	12190
323	12409
324	13375
325	13803
326	14175
327	15061
328	14842
329	15898
330	17702
331	19252
332	20320
333	21625
334	22828
335	25608
336	27205
337	30423
338	32925
339	38377
340	46069
341	58401
342	79842
343	130187
344	327896
