1	4224599
2	1739181
3	1166321
4	871441
5	704019
6	580667
7	493934
8	425178
9	377046
10	337324
11	298568
12	277221
13	251367
14	232483
15	213312
16	198815
17	185403
18	170905
19	163764
20	152994
21	144994
22	136110
23	131266
24	122946
25	119137
26	112473
27	107816
28	104594
29	98418
30	96044
31	93030
32	89874
33	85366
34	82703
35	80329
36	77749
37	74107
38	72447
39	70487
40	67673
41	65924
42	65031
43	63312
44	60316
45	58563
46	57790
47	56260
48	54537
49	53422
50	52217
51	50978
52	49703
53	48579
54	47945
55	46419
56	45751
57	45796
58	43832
59	42560
60	42147
61	40904
62	40224
63	39510
64	38625
65	37964
66	37632
67	36833
68	35532
69	35916
70	35461
71	34952
72	34525
73	33431
74	32794
75	31889
76	31192
77	31100
78	30593
79	29198
80	29526
81	29074
82	28798
83	28474
84	28106
85	27259
86	27710
87	27221
88	26934
89	26628
90	26667
91	25838
92	25509
93	24956
94	24153
95	23806
96	24272
97	23426
98	23394
99	23332
100	22957
101	22711
102	22953
103	21885
104	21805
105	22022
106	21120
107	21410
108	20755
109	20603
110	20050
111	20570
112	19958
113	20285
114	19834
115	19923
116	19467
117	19247
118	18463
119	18472
120	18990
121	18081
122	18081
123	18266
124	18248
125	18193
126	17942
127	17918
128	17373
129	17556
130	17470
131	16889
132	16922
133	17143
134	16693
135	16431
136	17074
137	16393
138	16215
139	15829
140	15857
141	15767
142	16205
143	15996
144	16232
145	16217
146	15755
147	15904
148	15647
149	15400
150	15312
151	15362
152	14914
153	15363
154	15313
155	14957
156	15485
157	15019
158	15374
159	15212
160	14736
161	14405
162	14781
163	14559
164	15220
165	14812
166	14790
167	14432
168	14902
169	14766
170	14506
171	14659
172	14590
173	15087
174	14732
175	14586
176	14605
177	14616
178	14421
179	14268
180	14595
181	14856
182	14946
183	14731
184	15348
185	14792
186	15005
187	15052
188	15261
189	15785
190	15893
191	16344
192	15650
193	16341
194	16482
195	16856
196	17141
197	16902
198	17288
199	18444
200	18816
201	18028
202	18818
203	19268
204	20271
205	20080
206	20930
207	22477
208	24054
209	25565
210	27748
211	30596
212	33397
213	39823
214	51908
215	88531
