1	4218846
2	1686887
3	1048024
4	761064
5	587620
6	472632
7	391520
8	322829
9	279008
10	243174
11	215522
12	192926
13	174069
14	159387
15	147491
16	136265
17	127046
18	119166
19	113135
20	107439
21	102397
22	98079
23	94187
24	90152
25	87834
26	87154
27	94031
28	79373
29	76270
30	73468
31	71980
32	70852
33	69509
34	68508
35	67242
36	66162
37	65555
38	65387
39	64525
40	65195
41	65291
42	65068
43	66407
44	66729
45	68111
46	70364
47	73713
48	76150
49	81197
50	86533
51	95192
52	113819
53	183821
