1	6342
2	2456
3	1219
4	1220
5	429
6	275
7	373
8	226
9	210
10	553
11	115
12	111
13	641
14	180
15	99
16	98
17	143
18	101
19	42
20	51
21	34
22	90
23	216
24	52
25	59
26	100
27	221
28	66
29	153
30	285
31	54
32	55
33	44
34	69
35	60
36	43
37	41
38	77
39	59
40	30
41	41
42	31
43	41
44	55
45	106
46	90
47	68
48	110
49	55
50	58
51	49
52	44
53	32
54	47
55	39
56	46
57	46
58	36
59	46
60	24
61	31
62	25
63	31
64	23
65	22
66	19
67	20
68	24
69	21
70	20
71	27
72	17
73	21
74	46
75	28
76	26
77	24
78	46
79	24
80	20
81	21
82	23
83	26
84	20
85	26
86	15
87	19
88	28
89	40
90	32
91	34
92	22
93	27
94	35
95	47
96	50
97	41
98	44
99	33
100	27
101	33
102	38
103	52
104	96
105	58
106	62
107	123
108	54
109	49
110	36
111	36
112	29
113	55
114	49
115	32
116	41
117	60
118	51
119	50
120	56
121	59
122	275
123	80
124	70
125	177
126	72
127	57
128	54
129	192
130	60
131	29
132	42
133	33
134	86
135	133
136	97
137	102
138	162
139	464
140	106
141	104
142	373
143	169
144	138
145	237
146	184
147	288
148	956
149	874
150	1635
151	2803
